Title,Comments,Date,Publisher,CRC-32,Size,Mapping,MESS ID,Link
Montezuma's Revenge,Prototype. Also sold by Video 61.,1984,Parker Brothers,bd4404d9,16KB,Standard,montezum,"http://www.atarimania.com/game-atari-400-800-xl-xe-montezuma-s-revenge_6762.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2474062"
Moogles,Probably created from a file-based crack. http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2356279,1983,Sirius,0585fb5a,16KB,Standard,moogles,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2349473
Moon Patrol,[!],1983,Atari,b845edb8,16KB,Standard,mpatrol,"http://www.atarimania.com/game-atari-400-800-xl-xe-moon-patrol_3514.html
http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Mountain King,[!],1983,CBS Software,79748c93,8KB,Standard,mking,"http://www.atarimania.com/game-atari-400-800-xl-xe-mountain-king_3551.html
http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Movie Maker,,,Reston,,,,,http://www.atarimax.com/jindroush.atari.org/acdpna.html
Movie Musical Madness,[!],1984,CBS Software,0d8f719b,16KB,Standard,madness,"http://www.atarimania.com/game-atari-400-800-xl-xe-movie-musical-madness_3560.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Mr. Cool,[!],1983,Sierra On-Line,1345d10c,8KB,Standard,mrcool,"http://www.atarimania.com/game-atari-400-800-xl-xe-mr-cool_3566.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Mr. Do!'s Castle,,1984,Parker Brothers,abed3b88,8KB,Standard,docastle,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2497366
Mr. Do!'s Castle,[m abed3b88][cr] Disabled code at $B4E6 that writes to ROM area.,1984,Parker Brothers,f1b9a24a,8KB,Standard,,"http://www.atarimania.com/game-atari-400-800-xl-xe-mr-do-s-castle_3569.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2474062"
Mr. Robot and His Robot Factory,,1999,Video 61,,16KB,,,http://www.atarimax.com/jindroush.atari.org/acdpx_ne.html
Mr. Robot and His Robot Factory,pirate,,,,64KB,XEGS,,http://www.atarimax.com/jindroush.atari.org/acdpx_pi.html
Mr. TNT,[!],1983,HES,701dbdea,8KB,Standard,mrtnt,"http://www.atarimania.com/game-atari-400-800-xl-xe-mr-tnt_3578.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2497366"
Ms. Pac-Man,[!] when run in PAL cherries are green. This version is also included in the XE Demo Cartridge.,1983,Atari,f91d18cf,16KB,Standard,mspacmang,"http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Ms. Pac-Man,[!][m f91d18cf][f green cherry bug]; Verified as genuine by Marius1976 at http://atariage.com/forums/topic/158360-to-all-owners-of-a-ms-pac-man-or-defender-cart/?p=1946038,1983,Atari,4ad748b2,16KB,Standard,mspacman,http://www.atarimania.com/game-atari-400-800-xl-xe-ms-pac-man_3583.html
Multicartridge,"[b]Every byte in the image has its 3rd bit set, so it's definitely a bad dump. This pirate cartridge contains 7 games, including Airwolf, Monkey Magic, Moon Patrol, Sea Dragon, Spiky Harold, Milk Race.",,,b21df3fd,128KB,-,,"http://www.jsobola.republika.pl/schematy.htm
http://www.jsobola.republika.pl/atariepr/multicart.zip"
MultiEditor,"Spanish version of AtariWriter. Apart from the title, looks identical to the Spanish AtariWriter, but different from MultiEscritor.",,MultiSoft,,,,,
MultiEscritor,Spanish language version of AtariWriter.,,,,,,,"http://atariage.com/forums/topic/71134-multiescritor/
http://atariage.com/forums/topic/258452-multiescritor-grupo-sitsa/"
MultiFicha 1.0,Spanish version of MicroFiler [c3b283e6]. Also released by MultiSoft. Was it officially licenced?,1985,Grupo SITSA,78e680da,8KB,Standard,fischa,"http://www.atarimania.com/utility-atari-400-800-xl-xe-multificha_13709.html
http://www.atariware.cl/aw/portal/index.php/publicaciones/manuales/124-programas-multisoft"
Multi I/O Diagnostics,,1986-10,ICD,,,,,http://www.atarimax.com/jindroush.atari.org/acdpda.html
Music Composer,[!],1979,Atari,2aca9cee,8KB,Standard,composer,"http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2595798"
MyDOS 3.116,Homemade.,1985,Wordmark,462a3d98,16KB,Standard,mydos316,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2476148
MyDOS 4.5,,1998,Video 61,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_ne.html
Mysterious Adventures,[!] Converted from disk original.,2006-02-17,Mark Keates,add506c5,128KB,AtariMax,,"http://www.atarimax.com/flashcart/forum/viewtopic.php?t=384
http://atariage.com/forums/topic/103767-text-adventures/?p=1258895"
Mysterious Adventures,[!] Converted from disk original.,2006-02-17,Mark Keates,7f7486a9,128KB,XEGS,,"http://www.atarimax.com/flashcart/forum/viewtopic.php?t=384
http://atariage.com/forums/topic/103767-text-adventures/?p=1258895"
Necromancer,[!],1988,Atari,39250ff2,16KB,Standard,necroman,"http://www.atarimania.com/game-atari-400-800-xl-xe-necromancer_3672.html
http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Neptune's Daughters,pirate,,,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_pi.html
Night Strike!,[!],1983,TG Software,61245a75,8KB,Standard,nitestrk,"http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571
http://www.atarimania.com/game-atari-400-800-xl-xe-nightstrike_3701.html"
Night Strike!,[m 61245a75][cr],1983,TG Software,42da2cf3,8KB,Standard,,
Obibok,Mentioned in Hurek's demo “Falcon” as as an older version of his “Falcon” cartridge. Contained Bibo-DOS 5.1 and was described as buggy.,,Roman Huras,,,,,
Oil's Well,[!],1983,Sierra On-Line,030ecad6,16KB,Standard,oilswell,"http://www.atarimania.com/game-atari-400-800-xl-xe-oil-s-well_3772.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
One Moon and Two Suns,[!] WIP,2006-01-20,Michał Luberda,4aeb1d0f,128KB,XEGS,,"http://atariarea.krap.pl/forum/viewtopic.php?id=3823
http://atariage.com/forums/topic/82321-one-moon-and-two-suns/?p=1004306"
One Moon and Two Suns,[!] NTSC WIP,2006-02-11,Michał Luberda,b3f48a42,128KB,XEGS,,http://atariage.com/forums/topic/82321-one-moon-and-two-suns/?p=1016865
One Moon and Two Suns,[!] PAL WIP,2006-02-11,Michał Luberda,b091c549,128KB,XEGS,,"http://atariage.com/forums/topic/82321-one-moon-and-two-suns/?p=1016865
http://www.atarimania.com/game-atari-400-800-xl-xe-one-moon-and-two-suns_20551.html"
One Moon and Two Suns,[!] PAL WIP,2009-07-04,Michał Luberda,57c245bf,128KB,XEGS,,http://atariage.com/forums/topic/82321-one-moon-and-two-suns/?p=1786140
One Moon and Two Suns,[!] PAL WIP,2009-07-04,Michał Luberda,d36a7135,128KB,XEGS,,http://atariage.com/forums/topic/82321-one-moon-and-two-suns/?p=1786140
One-on-One,[!] Also included in the XE Demo Cartridge.,1987,Atari,ab060567,32KB,XEGS,1on1,"http://www.atarimania.com/game-atari-400-800-xl-xe-one-on-one_3796.html
http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Orc Attack,First 4K duplicates second 4K; Lot of code that writes to ROM area,1983,Thorn EMI,5e9849b1,16KB,Standard,orcattk,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571
Orc Attack,[a] First 4K duplicates second 4K; Lot of code that writes to ROM area,1983,Thorn EMI,fbfaefcd,16KB,Standard,orcattka,http://www.atarimania.com/game-atari-400-800-xl-xe-orc-attack_3816.html
Ozzy's Orchard,[!],1983,TG Software,1554b983,16KB,Standard,orchard,"http://www.atarimania.com/game-atari-400-800-xl-xe-ozzy-s-orchard_3850.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Pac-Man,[!],1982,Atari,61cf6167,8KB,Standard,pacman,"http://www.atarimania.com/game-atari-400-800-xl-xe-pac-man_3857.html
http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Pac-Man Arcade,,2012-04-24,TEP392,7f50e746,128KB,AtariMax,,"http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571
http://atariage.com/forums/topic/196992-8bit-pac-man-arcade-final-version-accepting-orders/"
Pac-Man Arcade,[a 7f50e746][!] Gameplay limited to 3 levels.,2012-04-24,TEP392,05682bd8,128KB,AtariMax,,http://atariage.com/forums/topic/196992-8bit-pac-man-arcade-final-version-accepting-orders/
Pac-Man Arcade 2.0,"[a 7f50e746][!] Changed bonus points sprites, fixed up/down speed on NTSC.",2015-08-26,TEP392,19bc1482,128KB,AtariMax,,http://atariage.com/forums/topic/196992-8bit-pac-man-arcade-final-version-accepting-orders/?p=3308512
Paddle Jitter Test (REV A),,1981-12-15,Atari,,,,,http://www.atarimax.com/jindroush.atari.org/acdpda.html
Paddle Jitter Test (REV C with games),,1982-11-24,Atari,,,,,http://www.atarimax.com/jindroush.atari.org/acdpda.html
Paddle Jitter Test rev. C,$FFs from $1000 to $1FFF.,1982-11-24,Atari,0366db59,16KB,Standard,paddlec,http://www.atarimania.com/utility-atari-400-800-xl-xe-paddle-jitter-test_13692.html
Paddle Pack Pong,,1998,Video 61,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_ne.html
Paddle Wars,,1998,Video 61,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_ne.html
Paint-N-Sketch Level I,,,Tech-Sketch,,,,,http://www.atarimax.com/jindroush.atari.org/acdpna.html
Paint-N-Sketch Level II,,,Tech-Sketch,,,,,http://www.atarimax.com/jindroush.atari.org/acdpna.html
Parallax,ECPC,1983,Romox,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_ro.html
Parrot Phone Test 1.1,,1984-03-29,,,,,,http://www.atarimax.com/jindroush.atari.org/acdpda.html
Pastfinder,[!],1984,Activision,14fddfb8,16KB,Standard,pastfind,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2474062
Pastfinder,[m 12694c3f][cr] Multiple places with code that writes to memory area replaced by NOPs.,1984,Activision,12694c3f,16KB,Standard,,http://www.atarimania.com/game-atari-400-800-xl-xe-pastfinder_3898.html
Peanut Butter Panic,[!],1984,CBS Software,cdeb7759,8KB,Standard,pnutpanc,"http://www.atarimania.com/game-atari-400-800-xl-xe-peanut-butter-panic_3910.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Pengo,[!],1983,Atari,d8a9fe0a,16KB,Standard,pengo,"http://www.atarimania.com/game-atari-400-800-xl-xe-pengo_3916.html
http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Phoenix 1.0,Sold by Atares. Requires the “Blizzard” hardware modification installed in a tape recorder.,1989-09,Roman Huras,c8c03765,16KB,Blizzard,,"http://seban.slight.pl/atari/blizzard_atares/
http://seban.slight.pl/atari/blizzard_atares/atares_phoenix_1.0.rom"
Phoenix 1.0,[m c8c03765][h all credits removed],19xx,,ce14288f,16KB,Blizzard,,"http://www.atari.org.pl/forum/viewtopic.php?id=10784
http://www.atarimax.com/jindroush.atari.org/acdpx_pl.html"
Picnic Paranoia,400/800 only.,1982,Synapse,e386a621,16KB,Standard,picnic,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571
Pilot,[!],1980,Atari,3a695b4c,8KB,Standard,pilot,"http://www.atarimania.com/utility-atari-400-800-xl-xe-pilot_15785.html
http://www.atarimania.com/utility-atari-400-800-xl-xe-pilot_19073.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Pitfall II: Lost Caverns,[!],1984,Activision,1668cf3b,16KB,Standard,pitfall2,"http://www.atarimania.com/game-atari-400-800-xl-xe-pitfall-ii-lost-caverns_3985.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Pitfall!,[!],1984,Activision,b58bdf1c,8KB,Standard,pitfall,"http://www.atarimania.com/game-atari-400-800-xl-xe-pitfall_3984.html
http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Pitstop,[!],1983,Epyx,d49ebf91,16KB,Standard,pitstop,"http://www.atarimania.com/game-atari-400-800-xl-xe-pitstop_3987.html
http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Plaqueman,,1998,Video 61,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_ne.html
PLATO,,1983-08-30,Atari,,,,,"http://www.atarimax.com/jindroush.atari.org/acdpna.html
http://www.atarimagazines.com/v3n3/platorising.html
http://atariage.com/forums/topic/275135-my-atari-8-bit-plato-prototype-cart/"
PLATO,"[h][b] Pirated by Captain Wizard. Doesn't work, probably a bad dump.",1984-02-09,Atari,47b49425,8KB,Standard,,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2802754
PlatterMania,[!],1982,Epyx,6cef6f94,8KB,Standard,platter,"http://www.atarimania.com/game-atari-400-800-xl-xe-plattermania_4004.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Plotter Cart,,,JRC,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_cz.html
Pocket Modem Software v. 2.08,Requires a Pocket Modem.,1984,BOT Engineering,710aea7a,8KB,Standard,pmodem,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2349473
Pole Position,[!] Code that writes to ROM area in multiple places.,1983,Atari,581570c4,16KB,Standard,polepos,"http://www.atarimania.com/game-atari-400-800-xl-xe-pole-position_4042.html
http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Pole Position,"[a 581570c4][cr?] No code that writes to ROM area. Is it an earlier revision, or a crack?",1983,Atari,82ce0ca6,16KB,Standard,,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2240191
Pool 400,[!] 400/800 only. See also Rack 'em Up! (later version).,1982,IDSI,a6c2130f,8KB,Standard,pool400,"http://www.atarimania.com/game-atari-400-800-xl-xe-pool-400_4062.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Popeye,[a 00fce79a] Prototype. Contains the same problem with music as 00fce79a. Exact differences unknown. Image was created by swapping 8KB banks of popeye_WIP8.bin from Tempest's archive (order was wrong). Other images in his archive are all bad dumps of the same cartridge.,1983,Parker Brothers,da07e268,16KB,Standard,,http://atariage.com/forums/topic/195356-some-a8ti-and-colecovision-protos-and-some-questions/?p=2499948
Popeye,"[!] Press Start, and then press Reset – the game will go back to start screen, and the title music will play once. After that, the 1st level music will start playing.",1983,Parker Brothers,00fce79a,16KB,Standard,popeye,"http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Popeye,[!][a][f No longer plays 1st level music after reset] Most likely a later bugfix release.,1983,Parker Brothers,a35d5e6a,16KB,Standard,popeyeu,"http://www.atarimania.com/game-atari-400-800-xl-xe-popeye_4067.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Porky's,ECPC,1983,Romox,1733d3fc,16KB,Standard,porkys,http://www.atarimania.com/game-atari-400-800-xl-xe-porky-s_4068.html
Powerstar,[!],1985,Pandora Software,dc0dca6e,16KB,Standard,powrstar,"http://www.atarimania.com/game-atari-400-800-xl-xe-powerstar_4079.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Preppie,,2001,Video 61,52ae50e3,16KB,Standard,preppie,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2240191
Preppie II,,2001,Video 61,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_ne.html
Prevue rev. 06,Select code NJJR6. Part of the EPG Jr. on-line cable TV guide system. http://atariage.com/forums/topic/171349-prevue-guide-epg-jr-reverse-engineering/,1991,Prevue Networks,e09633a6,16KB,Standard,prevue,"http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2349473
http://prevueguide.com/index.php/EPG_Jr."
Prevue rev. 06,[m e09633a6] 2 bytes different - select code changed to DKJR6.,1991,Prevue Networks,677fcd39,16KB,Standard,,http://prevueguide.com/index.php/EPG_Jr.
Princess and the Frog [The],[!] Marked as verified because of multiple matching overdumps.,1982,Romox,c45b9101,4KB,Standard,,
Princess and the Frog [The],[m c45b9101][o first 4K duplicates second 4K],1982,Romox,7ce79281,8KB,Standard,princess,"http://www.atarimania.com/game-atari-400-800-xl-xe-princess-and-the-frog_4126.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Princess and the Frog [The],[m 7ce79281][h] First 4KB zeroed by k1w1.,1982,Romox,dbb30884,8KB,Standard,,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2240191
Prisma 1,,,Prismasoft,fc2f3210,64KB,Williams,prisma1,http://spaceinvader.comuf.com/prisma_carts.htm
Prisma 2,,,Prismasoft,6c79351e,64KB,Williams,prisma2,http://spaceinvader.comuf.com/prisma_carts.htm
Prisma 3,"The last game, Crystal Raider, is broken. Could be a bad dump.",1992,Prismasoft,a136fef3,64KB,Williams,prisma3,http://spaceinvader.comuf.com/prisma_carts.htm
Prisma 4,,1992,Prismasoft,670c49c6,64KB,Williams,prisma4,http://spaceinvader.comuf.com/prisma_carts.htm
Prisma 5,,1992,Prismasoft,ab71896a,64KB,Williams,prisma5,http://spaceinvader.comuf.com/prisma_carts.htm
Prisma 6,,1992,Prismasoft,8f7e24df,64KB,Williams,prisma6,http://spaceinvader.comuf.com/prisma_carts.htm
Prisma Super 15-2,,1992,Prismasoft,62a7b77e,64KB,Williams,prismas,http://spaceinvader.comuf.com/prisma_carts.htm
Proburner,,1985,Thompson Electronics,,,,,http://www.atarimax.com/jindroush.atari.org/acdpna.html
Pronto: The Home Information System 1.7,label says 1.7 22680,1983,Pronto,60094848,16KB,Standard,prontoa,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2476148
Pronto: The Home Information System,,1985,Pronto,f87e5a14,16KB,Standard,pronto,http://www.atarimania.com/utility-atari-400-800-xl-xe-pronto_13693.html
Protector II,[!] 400/800 only.,1982,Synapse,374f311f,16KB,Standard,protctr2,"http://www.atarimania.com/game-atari-400-800-xl-xe-protector-ii_4155.html
http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
